,dict_type,dataset,num_obs,model_name,accuracy,precision,recall,roc_auc
12,cumu_dfs_dict,Exact Data: 7 Fight Lookback Window,1348,RandomForestClassifier,0.4985048415539918,0.48357291045383055,0.3418432444748234,0.4963933375749173
13,cumu_dfs_dict,Exact Data: 7 Fight Lookback Window,1348,LogisticRegression,0.563888332563623,0.5566288653660043,0.5326270221007063,0.5793282926983172
14,cumu_dfs_dict,Exact Data: 8 Fight Lookback Window,1026,RandomForestClassifier,0.5205216067009328,0.5089346325265034,0.48526732673267325,0.523379556087477
15,cumu_dfs_dict,Exact Data: 8 Fight Lookback Window,1026,LogisticRegression,0.5469636398248621,0.5378854517373687,0.5270693069306931,0.585004678489827
16,cumu_dfs_dict,Exact Data: 9 Fight Lookback Window,782,RandomForestClassifier,0.5076927818431825,0.497576036515992,0.4911141490088859,0.5028702618167974
17,cumu_dfs_dict,Exact Data: 9 Fight Lookback Window,782,LogisticRegression,0.5806152897852097,0.5732985749024986,0.5719070403280929,0.600700312345882
18,cumu_dfs_dict,Exact Data: 10 Fight Lookback Window,572,RandomForestClassifier,0.5019056261343013,0.4936615389796829,0.5305137844611529,0.512030349837188
19,cumu_dfs_dict,Exact Data: 10 Fight Lookback Window,572,LogisticRegression,0.5454022988505747,0.5383620875405865,0.5300751879699248,0.5636148927256774
20,cumu_dfs_dict,Cumulative Data: 1 Fight Lookback Window,6914,RandomForestClassifier,0.5924144450114185,0.5885004572905408,0.5702492010019867,0.6227215649070915
21,cumu_dfs_dict,Cumulative Data: 1 Fight Lookback Window,6914,LogisticRegression,0.5572789707469279,0.5537013790612032,0.5185332987820679,0.575184798310233
22,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,RandomForestClassifier,0.5716927858568577,0.5685209819184116,0.5524780120061427,0.5969583240138523
23,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,LogisticRegression,0.5411448830610507,0.5364799089823948,0.5010289806275714,0.5591476391453123
24,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,RandomForestClassifier,0.5838463891655735,0.5793312516648694,0.5621119902617163,0.6019123741929775
25,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,LogisticRegression,0.5454869326884164,0.5404360694448644,0.5110251282497174,0.559618307441316
26,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,RandomForestClassifier,0.5568445503562488,0.5539313052696481,0.5197183098591548,0.58341966451098
27,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,LogisticRegression,0.5565207972270364,0.5493783950193487,0.5478873239436619,0.587597514583974
28,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,RandomForestClassifier,0.5502360801781737,0.5432059193178738,0.5402714932126697,0.5594256690353598
29,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,LogisticRegression,0.5324790893343232,0.5248668449827527,0.5140271493212669,0.5596831989872129
30,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,RandomForestClassifier,0.5420662294713783,0.5370264796097404,0.5319949281487742,0.5466399904127975
31,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,LogisticRegression,0.5433179173520811,0.5371871419710355,0.5214426599041984,0.564684392591815
32,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,RandomForestClassifier,0.5526398827804883,0.5473209289968145,0.5385167464114833,0.5562794605162107
33,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,LogisticRegression,0.5854029192088699,0.5801942951990636,0.5628389154704945,0.5875581304655617
34,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,RandomForestClassifier,0.5176089853417094,0.5107962360985245,0.4553069306930693,0.5299150527690133
35,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,LogisticRegression,0.5594612602322482,0.5532935944502005,0.5327920792079208,0.5858938182279767
36,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,RandomForestClassifier,0.5435661414128642,0.5377954405035331,0.5014354066985647,0.5480464484715817
37,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,LogisticRegression,0.5689777833973437,0.5625309465309465,0.5482911825017088,0.5607516201320332
38,cumu_dfs_dict,Cumulative Data: 10 Fight Lookback Window,572,RandomForestClassifier,0.529643073200242,0.5283615335080581,0.3840852130325815,0.5473965268226089
39,cumu_dfs_dict,Cumulative Data: 10 Fight Lookback Window,572,LogisticRegression,0.5648820326678765,0.5598498931127428,0.5482456140350876,0.5740607912241151
