,dict_type,dataset,num_obs,model_name,accuracy,precision,recall,roc_auc
96,cumu_dfs_dict,Cumulative Data: 1 Fight Lookback Window,6914,Perceptron,0.5282084689191336,0.5245406491050759,0.47968990239267517,0.5319348737421323
97,cumu_dfs_dict,Cumulative Data: 1 Fight Lookback Window,6914,SGDClassifier,0.523292246304677,0.5139453412959705,0.5878975554979701,0.5287145957343105
98,cumu_dfs_dict,Cumulative Data: 1 Fight Lookback Window,6914,MLPClassifier,0.5613245861321867,0.553209841399116,0.5646894705018571,0.5827723885757737
99,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,LogisticRegression,0.5399434900428912,0.531715856703607,0.5529009370047054,0.5599379297239897
100,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,RandomForestClassifier,0.565895979868435,0.5626329676348932,0.5192147555657751,0.5893811455797927
101,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,SVC,0.5595237261740256,0.5567863081176598,0.5208727858028596,0.590987380314772
102,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,KNeighborsClassifier,0.545738306005372,0.5414965900995142,0.5070772187138153,0.5547293416007674
103,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,DecisionTreeClassifier,0.5175702588828337,0.5103614039305971,0.5192410344006373,0.5175931522777388
104,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,GaussianNB,0.5012037890253459,0.4962656028162297,0.7827150963694146,0.5298661162328802
105,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,Perceptron,0.5051860259500979,0.49683733609582187,0.5414959226745284,0.5155462061944167
106,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,SGDClassifier,0.5209690576888181,0.5161898224914954,0.4977794384541475,0.5258571923777126
107,cumu_dfs_dict,Cumulative Data: 2 Fight Lookback Window,5006,MLPClassifier,0.5761099487339008,0.5743701022176056,0.5419451265079535,0.5957855079836012
108,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,LogisticRegression,0.5383472189415832,0.5293894039835303,0.5535141871721299,0.5582875717081913
109,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,RandomForestClassifier,0.5788195800384031,0.5725101610825727,0.568566501463641,0.5980061287215692
110,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,SVC,0.5589881102237301,0.5557910888423041,0.5164087180824855,0.5891694384392573
111,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,KNeighborsClassifier,0.5457574286048483,0.5403544865117753,0.5061690287801061,0.560105702957099
112,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,DecisionTreeClassifier,0.5060769496496093,0.4984104334497495,0.5153262035185346,0.5062304718891374
113,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,GaussianNB,0.5097866156687576,0.5005233540200337,0.7793046981421905,0.5422891816362696
114,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,Perceptron,0.5076516748755544,0.4999832956558595,0.4916384082543547,0.5072515297582819
115,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,SGDClassifier,0.48783555960850433,0.48151328527762577,0.5448859519462077,0.49028522463516566
116,cumu_dfs_dict,Cumulative Data: 3 Fight Lookback Window,3780,MLPClassifier,0.5658797053678382,0.5603726316676181,0.5481334956380605,0.5946453799115184
